time,open,high,low,close,tick_volume,spread,real_volume
2026.06.01 00:44:00,4536.5,4537.18,4535.34,4535.87,169,43,0
2026.06.01 00:45:00,4535.87,4538.76,4535.85,4538.54,276,43,0
2026.06.01 00:46:00,4538.54,4539.44,4538.24,4538.71,221,43,0
2026.06.01 00:47:00,4538.72,4539.42,4538.64,4539.17,193,43,0
2026.06.01 00:48:00,4539.16,4541.85,4539.15,4541.33,207,43,0
2026.06.01 00:49:00,4541.33,4541.54,4540.58,4541.34,180,43,0
2026.06.01 00:50:00,4541.33,4541.47,4539.57,4540.86,179,43,0
2026.06.01 00:51:00,4540.67,4542.04,4539.83,4541.83,204,42,0
2026.06.01 00:52:00,4541.87,4542.66,4541.22,4541.71,151,42,0
2026.06.01 00:53:00,4541.71,4541.72,4539.06,4539.44,197,42,0
2026.06.01 00:54:00,4539.44,4539.5,4538.0,4538.74,211,42,0
2026.06.01 00:55:00,4538.71,4541.8,4538.71,4539.18,195,42,0
2026.06.01 00:56:00,4539.18,4541.09,4539.18,4539.44,224,42,0
2026.06.01 00:57:00,4539.46,4539.76,4537.31,4537.31,211,43,0
2026.06.01 00:58:00,4537.3,4539.05,4537.09,4538.17,231,42,0
2026.06.01 00:59:00,4538.17,4540.64,4538.17,4540.64,224,42,0
2026.06.01 01:00:00,4540.64,4540.94,4534.48,4536.17,367,43,0
2026.06.01 01:01:00,4536.21,4538.57,4535.03,4535.38,305,43,0
2026.06.01 01:02:00,4535.34,4538.31,4534.94,4537.62,295,43,0
2026.06.01 01:03:00,4537.59,4537.61,4532.09,4532.27,326,42,0
2026.06.01 01:04:00,4532.22,4534.24,4531.75,4534.24,305,42,0
2026.06.01 01:05:00,4534.29,4535.35,4533.42,4534.9,298,42,0
2026.06.01 01:06:00,4534.9,4535.17,4533.55,4533.85,312,43,0
2026.06.01 01:07:00,4533.9,4533.9,4531.58,4532.29,311,43,0
2026.06.01 01:08:00,4532.28,4532.72,4527.31,4528.4,351,39,0
2026.06.01 01:09:00,4528.44,4529.95,4528.39,4529.11,245,43,0
2026.06.01 01:10:00,4529.05,4529.05,4526.03,4527.44,311,43,0
2026.06.01 01:11:00,4527.42,4529.45,4526.46,4529.41,270,43,0
2026.06.01 01:12:00,4529.41,4531.82,4529.18,4530.71,295,43,0
2026.06.01 01:13:00,4530.66,4532.93,4530.11,4532.23,297,43,0
2026.06.01 01:14:00,4532.27,4534.25,4532.27,4533.77,281,43,0
2026.06.01 01:15:00,4533.76,4534.32,4532.33,4532.45,275,43,0
2026.06.01 01:16:00,4532.44,4532.76,4530.89,4530.94,266,43,0
2026.06.01 01:17:00,4530.95,4533.25,4530.48,4532.48,274,43,0
2026.06.01 01:18:00,4532.45,4533.18,4530.96,4531.21,246,43,0
2026.06.01 01:19:00,4531.23,4531.8,4529.89,4530.25,253,43,0
2026.06.01 01:20:00,4530.27,4533.88,4529.81,4533.75,263,43,0
2026.06.01 01:21:00,4533.8,4536.85,4532.86,4535.73,313,43,0
2026.06.01 01:22:00,4535.72,4535.85,4534.01,4534.5,210,43,0
2026.06.01 01:23:00,4534.49,4535.38,4532.99,4534.51,226,43,0
2026.06.01 01:24:00,4534.49,4534.78,4531.64,4532.03,255,42,0
2026.06.01 01:25:00,4532.02,4532.88,4530.93,4532.66,291,43,0
2026.06.01 01:26:00,4532.67,4532.87,4531.06,4532.08,272,42,0
2026.06.01 01:27:00,4532.06,4532.46,4530.69,4531.24,241,42,0
2026.06.01 01:28:00,4531.24,4531.95,4527.82,4528.3,281,42,0
2026.06.01 01:29:00,4528.28,4530.11,4528.28,4528.71,248,41,0
2026.06.01 01:30:00,4528.71,4530.18,4527.27,4529.47,293,42,0
2026.06.01 01:31:00,4529.48,4529.81,4528.02,4529.06,291,42,0
2026.06.01 01:32:00,4529.08,4529.08,4526.97,4527.38,266,43,0
2026.06.01 01:33:00,4527.38,4530.9,4527.14,4530.07,293,43,0
2026.06.01 01:34:00,4530.09,4532.56,4529.4,4532.56,260,43,0
2026.06.01 01:35:00,4532.45,4533.2,4530.82,4531.51,250,43,0
2026.06.01 01:36:00,4531.51,4532.46,4531.35,4531.94,233,43,0
2026.06.01 01:37:00,4531.94,4532.18,4528.63,4528.65,293,43,0
2026.06.01 01:38:00,4528.71,4529.79,4528.05,4529.17,267,43,0
2026.06.01 01:39:00,4529.17,4530.68,4529.16,4529.81,240,43,0
2026.06.01 01:40:00,4529.83,4531.28,4529.55,4530.81,262,43,0
2026.06.01 01:41:00,4530.81,4530.81,4529.45,4529.92,241,43,0
2026.06.01 01:42:00,4529.92,4530.73,4528.38,4530.43,236,43,0
2026.06.01 01:43:00,4530.43,4533.35,4530.41,4533.22,258,43,0
2026.06.01 01:44:00,4533.23,4533.7,4531.9,4533.06,289,43,0
2026.06.01 01:45:00,4533.06,4533.44,4531.42,4532.16,265,42,0
2026.06.01 01:46:00,4532.2,4532.4,4528.56,4529.74,264,42,0
2026.06.01 01:47:00,4529.67,4530.54,4529.58,4529.93,209,42,0
2026.06.01 01:48:00,4529.93,4530.94,4529.24,4529.32,238,42,0
2026.06.01 01:49:00,4529.32,4529.39,4527.45,4528.46,237,42,0
2026.06.01 01:50:00,4528.47,4528.84,4527.65,4527.98,224,42,0
2026.06.01 01:51:00,4527.97,4529.89,4527.73,4528.22,252,42,0
2026.06.01 01:52:00,4528.2,4529.98,4528.2,4529.79,228,43,0
2026.06.01 01:53:00,4529.83,4529.95,4528.31,4529.01,215,43,0
2026.06.01 01:54:00,4528.95,4531.15,4528.95,4529.92,215,43,0
2026.06.01 01:55:00,4529.92,4530.02,4527.26,4527.26,228,43,0
2026.06.01 01:56:00,4527.22,4527.88,4524.56,4524.58,323,42,0
2026.06.01 01:57:00,4524.65,4525.45,4523.45,4525.43,289,42,0
2026.06.01 01:58:00,4525.43,4526.06,4524.72,4526.0,253,42,0
2026.06.01 01:59:00,4526.26,4528.16,4525.0,4525.31,302,42,0
2026.06.01 02:00:00,4525.3,4527.46,4524.7,4527.27,298,42,0
2026.06.01 02:01:00,4527.28,4527.46,4525.55,4525.9,250,42,0
2026.06.01 02:02:00,4525.96,4527.35,4525.45,4527.22,230,42,0
2026.06.01 02:03:00,4527.22,4527.61,4524.23,4525.22,239,42,0
2026.06.01 02:04:00,4525.23,4525.93,4524.53,4524.95,231,42,0
2026.06.01 02:05:00,4524.87,4526.36,4524.76,4525.34,235,42,0
2026.06.01 02:06:00,4525.34,4529.53,4524.89,4529.35,290,42,0
2026.06.01 02:07:00,4529.34,4531.88,4529.34,4531.87,300,42,0
2026.06.01 02:08:00,4531.89,4531.89,4529.73,4529.88,232,43,0
2026.06.01 02:09:00,4529.96,4531.05,4528.26,4528.29,260,42,0
2026.06.01 02:10:00,4528.29,4531.86,4528.13,4530.65,281,43,0
2026.06.01 02:11:00,4531.08,4531.85,4529.53,4529.63,258,43,0
2026.06.01 02:12:00,4529.66,4531.58,4529.66,4531.46,256,43,0
2026.06.01 02:13:00,4531.46,4533.92,4531.21,4532.71,223,43,0
2026.06.01 02:14:00,4532.54,4533.3,4531.98,4531.98,210,43,0
2026.06.01 02:15:00,4532.01,4533.71,4531.51,4533.64,204,43,0
2026.06.01 02:16:00,4533.64,4533.89,4532.81,4533.81,157,43,0
2026.06.01 02:17:00,4533.81,4534.59,4533.27,4533.5,193,43,0
2026.06.01 02:18:00,4533.54,4534.01,4531.76,4532.07,217,43,0
2026.06.01 02:19:00,4532.07,4532.76,4531.65,4531.79,173,43,0
2026.06.01 02:20:00,4531.72,4532.69,4530.59,4530.99,209,42,0
2026.06.01 02:21:00,4530.98,4531.16,4530.07,4530.2,144,42,0
2026.06.01 02:22:00,4530.26,4530.93,4530.2,4530.27,132,42,0
2026.06.01 02:23:00,4530.37,4531.5,4530.11,4530.93,148,42,0
2026.06.01 02:24:00,4530.92,4532.58,4530.9,4531.36,142,42,0
2026.06.01 02:25:00,4531.37,4531.61,4530.39,4530.47,128,42,0
2026.06.01 02:26:00,4530.46,4531.01,4530.1,4530.73,118,43,0
2026.06.01 02:27:00,4530.74,4530.84,4529.61,4529.63,135,43,0
2026.06.01 02:28:00,4529.6,4530.15,4529.28,4530.0,140,43,0
2026.06.01 02:29:00,4530.0,4530.44,4529.79,4530.23,113,43,0
2026.06.01 02:30:00,4530.23,4530.23,4523.48,4524.92,342,43,0
2026.06.01 02:31:00,4524.93,4527.02,4524.36,4526.81,294,43,0
2026.06.01 02:32:00,4526.81,4528.24,4524.92,4527.63,248,43,0
2026.06.01 02:33:00,4527.72,4528.36,4526.18,4526.37,237,43,0
2026.06.01 02:34:00,4526.36,4527.21,4526.19,4527.21,205,43,0
2026.06.01 02:35:00,4527.24,4529.83,4527.08,4529.53,257,43,0
2026.06.01 02:36:00,4529.55,4530.84,4529.54,4529.77,254,43,0
2026.06.01 02:37:00,4529.76,4530.25,4528.58,4528.58,225,43,0
2026.06.01 02:38:00,4528.56,4529.38,4527.58,4527.7,223,43,0
2026.06.01 02:39:00,4527.68,4528.52,4527.09,4528.24,201,43,0
2026.06.01 02:40:00,4528.23,4528.24,4524.3,4525.17,245,43,0
2026.06.01 02:41:00,4525.17,4525.67,4524.54,4525.09,235,43,0
2026.06.01 02:42:00,4525.09,4525.12,4524.1,4524.22,205,43,0
2026.06.01 02:43:00,4524.18,4524.65,4522.83,4523.98,270,43,0
2026.06.01 02:44:00,4523.96,4524.3,4522.38,4522.82,270,43,0
2026.06.01 02:45:00,4522.81,4524.45,4522.49,4524.15,271,43,0
2026.06.01 02:46:00,4524.14,4525.02,4522.79,4523.16,272,43,0
2026.06.01 02:47:00,4523.14,4523.73,4522.22,4523.22,240,43,0
2026.06.01 02:48:00,4523.24,4523.86,4521.81,4522.13,242,43,0
2026.06.01 02:49:00,4522.12,4523.72,4521.82,4523.26,208,43,0
2026.06.01 02:50:00,4523.28,4523.79,4522.21,4523.4,243,43,0
2026.06.01 02:51:00,4523.54,4523.66,4522.22,4522.38,214,43,0
2026.06.01 02:52:00,4522.38,4523.39,4522.25,4523.39,205,43,0
2026.06.01 02:53:00,4523.39,4524.04,4523.03,4523.61,250,43,0
2026.06.01 02:54:00,4523.64,4523.74,4522.12,4522.12,247,43,0
2026.06.01 02:55:00,4522.12,4522.38,4521.16,4521.73,224,43,0
2026.06.01 02:56:00,4521.76,4522.78,4521.42,4522.06,197,43,0
2026.06.01 02:57:00,4522.04,4523.15,4521.96,4522.09,194,43,0
2026.06.01 02:58:00,4522.11,4523.07,4521.26,4523.07,216,43,0
2026.06.01 02:59:00,4523.08,4523.39,4520.97,4521.32,241,43,0
2026.06.01 03:00:00,4521.32,4523.75,4521.32,4522.57,232,43,0
2026.06.01 03:01:00,4522.54,4523.11,4521.19,4521.57,222,43,0
2026.06.01 03:02:00,4521.61,4524.1,4521.58,4523.4,200,37,0
2026.06.01 03:03:00,4523.4,4525.24,4523.14,4524.87,234,35,0
2026.06.01 03:04:00,4524.8,4525.01,4524.07,4524.61,168,43,0
2026.06.01 03:05:00,4524.5,4524.79,4520.44,4521.13,200,43,0
2026.06.01 03:06:00,4521.11,4521.11,4517.49,4519.5,313,35,0
2026.06.01 03:07:00,4519.5,4520.47,4518.85,4520.14,232,42,0
2026.06.01 03:08:00,4520.14,4520.79,4518.79,4518.89,238,42,0
2026.06.01 03:09:00,4518.97,4519.63,4517.31,4517.45,250,42,0
2026.06.01 03:10:00,4517.3,4517.88,4515.67,4516.36,285,35,0
2026.06.01 03:11:00,4516.37,4517.55,4515.47,4517.52,235,42,0
2026.06.01 03:12:00,4517.51,4518.19,4516.39,4517.86,235,42,0
2026.06.01 03:13:00,4517.87,4520.3,4517.57,4519.72,289,42,0
2026.06.01 03:14:00,4519.74,4519.81,4518.48,4518.82,201,43,0
2026.06.01 03:15:00,4518.81,4519.5,4517.97,4519.5,209,43,0
2026.06.01 03:16:00,4519.5,4519.6,4518.09,4518.23,183,43,0
2026.06.01 03:17:00,4518.18,4518.69,4516.81,4517.65,209,42,0
2026.06.01 03:18:00,4517.65,4519.13,4513.86,4518.59,305,37,0
2026.06.01 03:19:00,4518.36,4519.89,4518.29,4519.28,296,36,0
2026.06.01 03:20:00,4519.28,4519.96,4518.73,4519.36,235,42,0
2026.06.01 03:21:00,4519.35,4519.39,4517.33,4519.01,265,41,0
2026.06.01 03:22:00,4519.03,4519.89,4517.67,4519.62,228,41,0
2026.06.01 03:23:00,4519.63,4519.92,4518.67,4518.78,212,42,0
2026.06.01 03:24:00,4518.78,4519.26,4517.96,4518.41,179,42,0
2026.06.01 03:25:00,4518.42,4518.76,4518.19,4518.23,207,42,0
2026.06.01 03:26:00,4518.23,4519.49,4517.95,4519.22,208,42,0
2026.06.01 03:27:00,4519.22,4520.32,4519.22,4520.15,241,42,0
2026.06.01 03:28:00,4520.23,4520.58,4519.52,4519.64,195,42,0
2026.06.01 03:29:00,4519.68,4521.2,4519.67,4520.32,251,42,0
2026.06.01 03:30:00,4520.39,4522.56,4519.8,4522.56,235,42,0
2026.06.01 03:31:00,4522.55,4523.29,4521.91,4522.58,287,42,0
2026.06.01 03:32:00,4522.76,4523.96,4522.64,4523.25,222,42,0
2026.06.01 03:33:00,4523.26,4523.47,4522.51,4522.66,198,42,0
2026.06.01 03:34:00,4522.67,4522.67,4521.36,4521.36,138,42,0
2026.06.01 03:35:00,4521.64,4521.65,4520.49,4520.7,179,41,0
2026.06.01 03:36:00,4520.79,4520.96,4519.92,4520.81,168,42,0
2026.06.01 03:37:00,4520.75,4521.43,4519.21,4519.61,145,42,0
2026.06.01 03:38:00,4519.61,4519.82,4516.98,4516.98,227,42,0
2026.06.01 03:39:00,4516.99,4517.16,4514.42,4515.57,262,43,0
2026.06.01 03:40:00,4515.27,4515.41,4514.28,4514.99,203,43,0
2026.06.01 03:41:00,4515.03,4515.87,4513.87,4514.24,191,43,0
2026.06.01 03:42:00,4514.36,4514.37,4511.09,4512.85,274,43,0
2026.06.01 03:43:00,4512.87,4513.79,4511.05,4511.08,219,43,0
2026.06.01 03:44:00,4511.06,4511.45,4509.11,4510.76,235,43,0
2026.06.01 03:45:00,4510.75,4511.76,4509.88,4509.91,243,43,0
2026.06.01 03:46:00,4509.91,4511.41,4509.75,4510.85,222,43,0
2026.06.01 03:47:00,4510.85,4512.16,4510.76,4511.22,175,43,0
2026.06.01 03:48:00,4511.5,4512.64,4511.37,4512.28,167,43,0
2026.06.01 03:49:00,4512.28,4513.22,4512.01,4512.42,146,43,0
2026.06.01 03:50:00,4512.39,4513.02,4511.6,4512.64,164,43,0
2026.06.01 03:51:00,4512.63,4512.66,4511.55,4512.38,152,43,0
2026.06.01 03:52:00,4512.39,4512.93,4511.61,4512.8,157,43,0
2026.06.01 03:53:00,4512.79,4514.02,4512.54,4513.18,153,43,0
2026.06.01 03:54:00,4513.17,4513.37,4512.57,4513.1,161,43,0
2026.06.01 03:55:00,4513.09,4514.29,4512.99,4513.6,176,43,0
2026.06.01 03:56:00,4513.56,4513.64,4512.45,4512.69,114,35,0
2026.06.01 03:57:00,4512.67,4514.3,4512.39,4513.91,188,43,0
2026.06.01 03:58:00,4513.91,4515.43,4513.55,4515.43,217,36,0
2026.06.01 03:59:00,4515.42,4516.36,4515.14,4516.31,185,43,0
2026.06.01 04:00:00,4516.2,4517.62,4515.6,4517.08,229,43,0
2026.06.01 04:01:00,4517.1,4518.94,4516.85,4518.74,228,43,0
2026.06.01 04:02:00,4518.81,4519.58,4518.63,4518.97,162,43,0
2026.06.01 04:03:00,4518.98,4519.39,4518.22,4518.27,171,43,0
2026.06.01 04:04:00,4518.29,4518.29,4516.14,4516.25,153,43,0
2026.06.01 04:05:00,4516.26,4517.13,4514.7,4514.77,200,43,0
2026.06.01 04:06:00,4514.77,4515.94,4514.43,4515.94,173,43,0
2026.06.01 04:07:00,4515.95,4516.63,4514.71,4515.18,174,42,0
2026.06.01 04:08:00,4515.13,4515.14,4514.03,4514.85,149,42,0
2026.06.01 04:09:00,4514.68,4515.01,4513.61,4513.96,146,42,0
2026.06.01 04:10:00,4514.02,4514.5,4513.02,4513.17,160,42,0
2026.06.01 04:11:00,4513.16,4513.2,4512.36,4512.49,110,42,0
2026.06.01 04:12:00,4512.53,4513.45,4512.41,4512.68,148,42,0
2026.06.01 04:13:00,4512.68,4514.85,4512.68,4514.73,96,42,0
2026.06.01 04:14:00,4514.73,4514.91,4514.51,4514.51,80,42,0
2026.06.01 04:15:00,4514.49,4516.01,4514.48,4515.58,144,42,0
2026.06.01 04:16:00,4515.56,4515.92,4515.43,4515.82,124,43,0
2026.06.01 04:17:00,4515.79,4518.15,4515.49,4518.05,162,43,0
2026.06.01 04:18:00,4517.95,4518.35,4517.88,4518.09,127,43,0
2026.06.01 04:19:00,4518.1,4518.11,4516.43,4516.72,125,43,0
2026.06.01 04:20:00,4516.82,4517.11,4515.88,4516.04,110,43,0
2026.06.01 04:21:00,4516.04,4516.79,4515.92,4516.72,135,43,0
2026.06.01 04:22:00,4516.74,4517.4,4516.74,4517.03,123,43,0
2026.06.01 04:23:00,4517.03,4517.63,4516.84,4517.15,106,43,0
2026.06.01 04:24:00,4517.01,4517.48,4516.91,4517.46,96,43,0
2026.06.01 04:25:00,4517.45,4517.48,4516.54,4516.7,88,43,0
2026.06.01 04:26:00,4516.71,4517.16,4516.08,4516.09,145,43,0
2026.06.01 04:27:00,4516.09,4516.09,4515.53,4515.64,128,43,0
2026.06.01 04:28:00,4515.64,4516.57,4515.21,4515.25,150,43,0
2026.06.01 04:29:00,4515.27,4516.18,4515.26,4515.74,125,43,0
2026.06.01 04:30:00,4515.74,4516.49,4515.59,4515.6,115,43,0
2026.06.01 04:31:00,4515.6,4515.7,4514.81,4515.26,108,43,0
2026.06.01 04:32:00,4515.19,4515.75,4514.62,4515.67,127,43,0
2026.06.01 04:33:00,4515.67,4515.91,4515.15,4515.23,109,43,0
2026.06.01 04:34:00,4515.23,4515.35,4513.95,4514.22,139,43,0
2026.06.01 04:35:00,4514.22,4515.55,4513.86,4515.28,152,43,0
2026.06.01 04:36:00,4515.28,4515.43,4514.7,4514.97,147,43,0
2026.06.01 04:37:00,4514.96,4515.05,4514.09,4514.34,162,43,0
2026.06.01 04:38:00,4514.35,4514.76,4513.55,4513.61,135,43,0
2026.06.01 04:39:00,4513.7,4515.3,4513.45,4515.06,127,43,0
2026.06.01 04:40:00,4515.04,4515.67,4514.8,4515.49,142,43,0
2026.06.01 04:41:00,4515.49,4516.67,4515.49,4516.49,133,43,0
2026.06.01 04:42:00,4516.48,4516.48,4515.76,4515.92,120,43,0
2026.06.01 04:43:00,4515.92,4517.15,4515.45,4515.72,210,42,0
2026.06.01 04:44:00,4515.7,4516.09,4514.23,4514.44,186,42,0
2026.06.01 04:45:00,4514.45,4514.62,4513.28,4513.3,130,43,0
2026.06.01 04:46:00,4513.25,4514.24,4512.72,4512.92,188,43,0
2026.06.01 04:47:00,4513.0,4513.11,4512.14,4512.37,162,43,0
2026.06.01 04:48:00,4512.39,4512.58,4510.63,4510.86,173,43,0
2026.06.01 04:49:00,4510.87,4511.01,4508.58,4510.29,185,43,0
2026.06.01 04:50:00,4510.28,4511.82,4510.1,4510.74,216,43,0
2026.06.01 04:51:00,4510.74,4511.27,4509.56,4510.89,150,43,0
2026.06.01 04:52:00,4511.15,4511.78,4510.52,4511.38,177,43,0
2026.06.01 04:53:00,4511.36,4512.85,4510.83,4512.85,180,43,0
2026.06.01 04:54:00,4512.87,4514.43,4512.87,4514.05,199,42,0
2026.06.01 04:55:00,4514.05,4514.91,4513.47,4514.91,179,43,0
2026.06.01 04:56:00,4514.94,4514.96,4513.22,4513.47,164,43,0
2026.06.01 04:57:00,4513.07,4513.86,4512.6,4512.86,131,43,0
2026.06.01 04:58:00,4512.81,4514.8,4512.5,4514.25,139,43,0
2026.06.01 04:59:00,4514.21,4514.37,4513.52,4514.37,118,43,0
2026.06.01 05:00:00,4514.42,4514.95,4513.91,4514.16,201,43,0
2026.06.01 05:01:00,4514.12,4514.9,4513.47,4513.8,211,43,0
2026.06.01 05:02:00,4513.81,4515.77,4513.6,4515.76,229,43,0
2026.06.01 05:03:00,4515.68,4516.01,4515.33,4515.55,186,43,0
2026.06.01 05:04:00,4515.55,4516.27,4515.46,4515.9,179,43,0
2026.06.01 05:05:00,4515.9,4517.53,4515.42,4517.18,227,43,0
2026.06.01 05:06:00,4517.18,4517.42,4516.45,4516.48,170,43,0
2026.06.01 05:07:00,4516.44,4517.53,4516.05,4517.01,149,43,0
2026.06.01 05:08:00,4517.0,4517.64,4516.69,4517.6,127,43,0
2026.06.01 05:09:00,4517.59,4517.61,4515.77,4516.39,160,43,0
2026.06.01 05:10:00,4516.39,4516.95,4515.07,4516.45,177,43,0
2026.06.01 05:11:00,4516.45,4518.16,4516.34,4518.16,155,43,0
2026.06.01 05:12:00,4518.28,4519.13,4517.81,4518.98,202,35,0
2026.06.01 05:13:00,4518.96,4518.96,4517.18,4517.79,203,43,0
2026.06.01 05:14:00,4517.82,4518.3,4517.69,4518.02,131,43,0
2026.06.01 05:15:00,4518.14,4518.19,4517.39,4517.39,148,43,0
2026.06.01 05:16:00,4517.46,4518.93,4517.43,4517.94,154,43,0
2026.06.01 05:17:00,4517.94,4519.67,4517.93,4519.47,154,43,0
2026.06.01 05:18:00,4519.45,4521.5,4519.13,4521.31,194,43,0
2026.06.01 05:19:00,4521.31,4521.77,4521.19,4521.36,163,43,0
2026.06.01 05:20:00,4521.44,4522.03,4520.98,4521.17,185,43,0
2026.06.01 05:21:00,4521.18,4521.18,4519.38,4520.27,247,43,0
2026.06.01 05:22:00,4520.25,4521.92,4519.88,4521.76,206,43,0
2026.06.01 05:23:00,4521.76,4522.88,4521.76,4522.14,182,43,0
2026.06.01 05:24:00,4522.13,4523.04,4521.71,4522.37,150,43,0
2026.06.01 05:25:00,4522.33,4522.33,4521.21,4521.64,159,43,0
2026.06.01 05:26:00,4521.51,4522.18,4521.0,4521.64,164,43,0
2026.06.01 05:27:00,4521.64,4522.64,4520.72,4522.53,222,43,0
2026.06.01 05:28:00,4522.41,4523.47,4521.32,4521.45,177,35,0
2026.06.01 05:29:00,4521.46,4522.02,4520.27,4520.51,155,43,0
2026.06.01 05:30:00,4520.55,4521.69,4520.29,4520.81,292,43,0
2026.06.01 05:31:00,4520.82,4521.76,4518.35,4518.43,325,43,0
2026.06.01 05:32:00,4518.44,4518.52,4514.61,4516.1,335,43,0
2026.06.01 05:33:00,4516.11,4516.3,4514.36,4514.85,294,43,0
2026.06.01 05:34:00,4514.82,4514.88,4512.55,4513.76,271,42,0
2026.06.01 05:35:00,4513.67,4516.71,4513.47,4515.57,263,42,0
2026.06.01 05:36:00,4515.45,4516.75,4515.02,4515.4,265,42,0
2026.06.01 05:37:00,4515.38,4517.53,4515.15,4517.53,213,42,0
2026.06.01 05:38:00,4517.55,4519.47,4516.93,4518.66,284,42,0
2026.06.01 05:39:00,4518.68,4522.09,4518.28,4520.08,277,42,0
2026.06.01 05:40:00,4520.15,4521.11,4518.8,4519.71,258,42,0
2026.06.01 05:41:00,4519.7,4519.78,4515.12,4517.81,254,42,0
2026.06.01 05:42:00,4517.82,4519.53,4517.03,4519.27,236,42,0
2026.06.01 05:43:00,4519.3,4520.02,4518.66,4519.36,238,42,0
2026.06.01 05:44:00,4519.43,4520.26,4518.94,4519.72,227,42,0
2026.06.01 05:45:00,4519.69,4519.86,4517.2,4518.53,283,42,0
2026.06.01 05:46:00,4518.52,4519.2,4518.26,4518.98,224,42,0
2026.06.01 05:47:00,4518.97,4520.89,4518.55,4520.69,201,42,0
2026.06.01 05:48:00,4520.67,4521.19,4519.72,4520.42,238,42,0
2026.06.01 05:49:00,4520.43,4525.06,4520.03,4524.0,311,42,0
2026.06.01 05:50:00,4523.96,4524.48,4521.55,4522.33,273,42,0
2026.06.01 05:51:00,4522.33,4524.02,4522.09,4523.15,252,42,0
2026.06.01 05:52:00,4523.14,4523.32,4521.37,4521.7,263,42,0
2026.06.01 05:53:00,4521.71,4522.47,4520.79,4522.47,235,42,0
2026.06.01 05:54:00,4522.47,4523.69,4522.02,4523.43,216,42,0
2026.06.01 05:55:00,4523.41,4523.41,4521.44,4521.75,206,42,0
2026.06.01 05:56:00,4521.81,4522.29,4521.0,4522.06,254,42,0
