time,open,high,low,close,tick_volume,spread,real_volume
2026.06.02 00:00:00,4484.45,4485.01,4481.33,4484.24,280,43,0
2026.06.02 00:01:00,4483.99,4484.37,4482.17,4482.78,219,43,0
2026.06.02 00:02:00,4482.71,4483.19,4481.7,4482.11,203,43,0
2026.06.02 00:03:00,4482.11,4483.29,4481.51,4482.57,215,43,0
2026.06.02 00:04:00,4482.56,4485.06,4482.55,4484.45,248,43,0
2026.06.02 00:05:00,4484.43,4485.13,4480.36,4481.39,257,43,0
2026.06.02 00:06:00,4481.4,4481.56,4478.01,4479.0,276,43,0
2026.06.02 00:07:00,4479.0,4479.48,4478.31,4478.96,302,43,0
2026.06.02 00:08:00,4478.95,4478.95,4476.55,4477.27,299,43,0
2026.06.02 00:09:00,4477.27,4478.45,4476.61,4478.33,340,43,0
2026.06.02 00:10:00,4478.36,4480.44,4478.05,4478.27,321,43,0
2026.06.02 00:11:00,4478.29,4479.86,4478.29,4479.17,278,43,0
2026.06.02 00:12:00,4478.89,4479.96,4478.54,4478.73,257,43,0
2026.06.02 00:13:00,4478.69,4481.4,4478.4,4480.7,278,43,0
2026.06.02 00:14:00,4480.72,4481.5,4480.15,4481.12,220,43,0
2026.06.02 00:15:00,4481.0,4485.03,4480.9,4484.63,328,35,0
2026.06.02 00:16:00,4484.63,4484.95,4483.55,4484.04,281,43,0
2026.06.02 00:17:00,4484.05,4484.19,4483.19,4483.45,251,43,0
2026.06.02 00:18:00,4483.45,4483.93,4481.93,4482.41,261,43,0
2026.06.02 00:19:00,4482.44,4485.43,4482.39,4485.04,274,43,0
2026.06.02 00:20:00,4485.04,4485.3,4484.05,4484.87,197,43,0
2026.06.02 00:21:00,4484.94,4489.1,4484.81,4488.61,296,43,0
2026.06.02 00:22:00,4488.6,4489.42,4487.96,4488.87,243,43,0
2026.06.02 00:23:00,4488.87,4489.32,4487.49,4487.66,233,43,0
2026.06.02 00:24:00,4487.65,4489.52,4487.17,4489.49,236,43,0
2026.06.02 00:25:00,4489.43,4490.48,4488.51,4490.2,276,42,0
2026.06.02 00:26:00,4490.42,4492.21,4489.34,4490.09,274,42,0
2026.06.02 00:27:00,4489.86,4492.34,4489.65,4492.24,223,42,0
2026.06.02 00:28:00,4492.25,4492.25,4490.88,4491.95,189,42,0
2026.06.02 00:29:00,4491.92,4493.7,4491.63,4493.69,239,42,0
2026.06.02 00:30:00,4493.74,4494.36,4492.56,4494.34,253,42,0
2026.06.02 00:31:00,4494.36,4494.48,4492.5,4494.22,212,42,0
2026.06.02 00:32:00,4494.13,4497.0,4493.92,4495.1,284,43,0
2026.06.02 00:33:00,4495.15,4495.15,4491.68,4492.09,282,43,0
2026.06.02 00:34:00,4492.14,4492.93,4488.74,4489.24,266,43,0
2026.06.02 00:35:00,4489.3,4490.35,4488.7,4489.98,273,43,0
2026.06.02 00:36:00,4489.95,4491.39,4489.66,4489.7,221,43,0
2026.06.02 00:37:00,4489.67,4489.67,4488.69,4489.07,196,43,0
2026.06.02 00:38:00,4489.06,4490.32,4488.38,4489.94,232,43,0
2026.06.02 00:39:00,4489.94,4490.14,4488.62,4489.05,209,43,0
2026.06.02 00:40:00,4489.05,4489.25,4487.87,4489.12,211,43,0
2026.06.02 00:41:00,4489.13,4489.34,4488.29,4488.69,199,43,0
2026.06.02 00:42:00,4488.69,4488.69,4484.87,4486.55,263,43,0
2026.06.02 00:43:00,4486.7,4487.68,4485.8,4485.88,261,43,0
2026.06.02 00:44:00,4485.88,4487.03,4485.8,4487.0,217,43,0
2026.06.02 00:45:00,4486.96,4487.13,4485.94,4487.13,227,43,0
2026.06.02 00:46:00,4487.09,4487.71,4486.66,4487.09,223,43,0
2026.06.02 00:47:00,4487.07,4487.23,4485.46,4486.42,192,43,0
2026.06.02 00:48:00,4486.37,4486.42,4484.69,4484.92,203,43,0
2026.06.02 00:49:00,4484.92,4485.19,4480.66,4481.4,288,43,0
2026.06.02 00:50:00,4481.37,4483.06,4481.25,4482.36,253,43,0
2026.06.02 00:51:00,4482.35,4483.86,4482.35,4483.44,254,43,0
2026.06.02 00:52:00,4483.27,4483.27,4481.67,4482.59,238,43,0
2026.06.02 00:53:00,4482.73,4483.28,4482.27,4482.75,215,43,0
2026.06.02 00:54:00,4482.71,4483.01,4481.4,4481.59,244,43,0
2026.06.02 00:55:00,4481.55,4481.61,4480.94,4481.46,231,43,0
2026.06.02 00:56:00,4481.51,4482.64,4481.3,4482.21,206,43,0
2026.06.02 00:57:00,4482.28,4484.07,4481.83,4482.2,231,43,0
2026.06.02 00:58:00,4482.19,4482.99,4481.73,4482.63,219,43,0
2026.06.02 00:59:00,4482.68,4483.05,4480.64,4481.48,284,42,0
2026.06.02 01:00:00,4481.31,4482.99,4478.56,4478.74,391,42,0
2026.06.02 01:01:00,4478.82,4478.87,4473.8,4477.92,397,41,0
2026.06.02 01:02:00,4477.92,4480.43,4475.63,4478.96,355,35,0
2026.06.02 01:03:00,4479.04,4486.89,4478.86,4482.81,397,42,0
2026.06.02 01:04:00,4482.82,4483.78,4481.03,4481.53,350,42,0
2026.06.02 01:05:00,4481.49,4485.74,4481.23,4482.54,335,43,0
2026.06.02 01:06:00,4482.59,4484.21,4482.36,4483.84,285,42,0
2026.06.02 01:07:00,4483.87,4485.79,4483.01,4484.2,320,42,0
2026.06.02 01:08:00,4484.21,4484.28,4481.53,4482.37,317,42,0
2026.06.02 01:09:00,4482.38,4482.39,4478.96,4479.46,361,42,0
2026.06.02 01:10:00,4479.49,4480.87,4478.87,4479.17,327,43,0
2026.06.02 01:11:00,4479.18,4481.16,4479.04,4480.81,269,42,0
2026.06.02 01:12:00,4480.89,4488.2,4480.89,4487.51,404,43,0
2026.06.02 01:13:00,4487.51,4490.28,4486.91,4489.96,384,43,0
2026.06.02 01:14:00,4489.95,4491.87,4488.94,4489.8,375,43,0
2026.06.02 01:15:00,4489.79,4489.97,4483.28,4483.9,353,38,0
2026.06.02 01:16:00,4483.96,4484.6,4481.95,4484.51,364,44,0
2026.06.02 01:17:00,4484.24,4485.08,4481.82,4481.82,328,43,0
2026.06.02 01:18:00,4481.73,4484.03,4481.56,4482.32,320,42,0
2026.06.02 01:19:00,4482.24,4486.85,4482.24,4485.92,363,43,0
2026.06.02 01:20:00,4485.94,4486.76,4484.86,4486.24,328,43,0
2026.06.02 01:21:00,4486.23,4487.71,4485.36,4486.87,304,42,0
2026.06.02 01:22:00,4486.82,4488.34,4485.11,4485.2,289,42,0
2026.06.02 01:23:00,4485.21,4485.52,4482.38,4483.2,274,42,0
2026.06.02 01:24:00,4483.24,4484.36,4481.0,4482.99,331,42,0
2026.06.02 01:25:00,4483.08,4484.68,4482.92,4484.63,290,43,0
2026.06.02 01:26:00,4484.61,4486.25,4484.52,4485.14,317,43,0
2026.06.02 01:27:00,4485.27,4489.74,4484.71,4488.42,344,43,0
2026.06.02 01:28:00,4488.43,4489.58,4488.23,4488.96,291,43,0
2026.06.02 01:29:00,4489.12,4492.3,4484.2,4486.31,333,42,0
2026.06.02 01:30:00,4486.3,4488.78,4486.3,4488.17,347,42,0
2026.06.02 01:31:00,4488.11,4489.35,4486.45,4488.32,327,42,0
2026.06.02 01:32:00,4488.39,4489.07,4487.55,4487.92,249,43,0
2026.06.02 01:33:00,4488.03,4489.07,4487.14,4487.94,232,43,0
2026.06.02 01:34:00,4488.03,4489.03,4485.95,4487.12,258,43,0
2026.06.02 01:35:00,4487.18,4488.24,4486.38,4487.03,249,43,0
2026.06.02 01:36:00,4487.02,4489.26,4485.72,4487.07,273,43,0
2026.06.02 01:37:00,4487.14,4487.14,4485.14,4485.97,271,43,0
2026.06.02 01:38:00,4485.98,4486.24,4480.88,4481.64,313,43,0
2026.06.02 01:39:00,4481.63,4482.62,4480.51,4481.74,297,41,0
2026.06.02 01:40:00,4481.74,4482.71,4480.98,4482.13,270,42,0
2026.06.02 01:41:00,4482.13,4483.07,4479.9,4480.4,288,42,0
2026.06.02 01:42:00,4480.4,4481.43,4479.7,4481.14,261,43,0
2026.06.02 01:43:00,4481.18,4485.19,4479.45,4482.95,285,43,0
2026.06.02 01:44:00,4482.98,4482.99,4479.5,4479.88,315,43,0
2026.06.02 01:45:00,4479.85,4481.56,4479.15,4481.32,361,44,0
2026.06.02 01:46:00,4481.28,4482.25,4477.65,4478.01,286,43,0
2026.06.02 01:47:00,4477.86,4477.95,4473.26,4474.18,373,35,0
2026.06.02 01:48:00,4474.2,4474.94,4471.86,4471.87,294,35,0
2026.06.02 01:49:00,4471.97,4475.46,4471.97,4475.22,289,43,0
2026.06.02 01:50:00,4475.19,4476.17,4469.89,4470.49,328,43,0
2026.06.02 01:51:00,4470.49,4470.71,4464.53,4465.44,349,43,0
2026.06.02 01:52:00,4465.44,4466.41,4462.73,4466.29,340,43,0
2026.06.02 01:53:00,4466.26,4468.77,4465.06,4468.73,360,43,0
2026.06.02 01:54:00,4468.5,4473.33,4467.17,4473.32,330,43,0
2026.06.02 01:55:00,4473.12,4475.1,4472.75,4473.56,381,44,0
2026.06.02 01:56:00,4473.18,4474.14,4471.18,4473.27,313,43,0
2026.06.02 01:57:00,4473.08,4475.48,4473.08,4475.35,299,43,0
2026.06.02 01:58:00,4475.31,4476.6,4474.58,4475.91,306,43,0
2026.06.02 01:59:00,4475.89,4476.2,4474.03,4474.04,282,43,0
2026.06.02 02:00:00,4473.95,4480.48,4473.79,4480.42,366,43,0
2026.06.02 02:01:00,4480.11,4480.88,4477.07,4477.07,369,42,0
2026.06.02 02:02:00,4477.12,4478.89,4476.51,4477.99,341,42,0
2026.06.02 02:03:00,4478.0,4478.52,4474.44,4475.0,337,43,0
2026.06.02 02:04:00,4474.99,4476.29,4472.6,4473.42,332,43,0
2026.06.02 02:05:00,4473.84,4474.79,4472.55,4473.6,304,43,0
2026.06.02 02:06:00,4473.6,4473.8,4472.14,4472.92,256,43,0
2026.06.02 02:07:00,4472.77,4474.79,4472.54,4473.71,263,43,0
2026.06.02 02:08:00,4473.79,4474.61,4472.96,4474.27,243,43,0
2026.06.02 02:09:00,4474.26,4474.93,4472.99,4474.65,243,43,0
2026.06.02 02:10:00,4474.64,4476.76,4473.84,4475.78,262,43,0
2026.06.02 02:11:00,4475.76,4476.49,4475.37,4476.1,239,43,0
2026.06.02 02:12:00,4476.12,4478.07,4476.07,4476.46,267,43,0
2026.06.02 02:13:00,4476.49,4477.91,4476.47,4477.65,265,43,0
2026.06.02 02:14:00,4477.67,4480.54,4477.47,4480.42,307,43,0
2026.06.02 02:15:00,4480.39,4481.58,4478.53,4479.74,262,43,0
2026.06.02 02:16:00,4479.74,4480.34,4479.07,4479.92,212,43,0
2026.06.02 02:17:00,4479.92,4482.0,4479.33,4481.24,235,43,0
2026.06.02 02:18:00,4481.2,4481.31,4480.72,4480.8,217,35,0
2026.06.02 02:19:00,4480.76,4481.22,4480.33,4480.9,230,43,0
2026.06.02 02:20:00,4480.97,4483.0,4480.97,4482.98,229,43,0
2026.06.02 02:21:00,4482.98,4483.92,4482.08,4482.44,246,43,0
