time,open,high,low,close,tick_volume,spread,real_volume
2026.06.10 00:00:00,4221.88,4223.67,4221.58,4223.34,205,43,0
2026.06.10 00:01:00,4223.33,4223.66,4218.44,4218.51,195,43,0
2026.06.10 00:02:00,4218.54,4223.39,4218.39,4221.05,220,43,0
2026.06.10 00:03:00,4221.08,4223.8,4221.04,4221.48,167,43,0
2026.06.10 00:04:00,4221.34,4222.74,4219.48,4220.6,187,43,0
2026.06.10 00:05:00,4220.45,4226.46,4219.29,4226.05,194,43,0
2026.06.10 00:06:00,4226.11,4226.36,4223.67,4225.5,196,43,0
2026.06.10 00:07:00,4225.51,4226.58,4223.74,4225.5,204,43,0
2026.06.10 00:08:00,4224.96,4226.34,4221.44,4222.16,184,43,0
2026.06.10 00:09:00,4222.14,4225.69,4219.61,4225.41,198,43,0
2026.06.10 00:10:00,4224.69,4224.92,4221.58,4222.31,181,43,0
2026.06.10 00:11:00,4222.29,4223.54,4221.54,4221.69,214,43,0
2026.06.10 00:12:00,4221.66,4221.84,4219.29,4219.42,207,43,0
2026.06.10 00:13:00,4219.29,4220.23,4216.54,4218.18,198,43,0
2026.06.10 00:14:00,4218.16,4225.63,4218.16,4224.94,207,43,0
2026.06.10 00:15:00,4224.68,4224.68,4220.59,4221.14,196,43,0
2026.06.10 00:16:00,4220.8,4221.82,4218.41,4219.14,184,43,0
2026.06.10 00:17:00,4219.26,4224.04,4219.25,4224.02,198,43,0
2026.06.10 00:18:00,4223.99,4223.99,4221.33,4222.65,176,43,0
2026.06.10 00:19:00,4222.58,4228.1,4222.28,4227.42,192,43,0
2026.06.10 00:20:00,4227.43,4228.23,4225.45,4225.61,194,43,0
2026.06.10 00:21:00,4225.62,4226.27,4224.12,4226.14,186,43,0
2026.06.10 00:22:00,4226.15,4227.62,4224.4,4227.44,188,43,0
2026.06.10 00:23:00,4227.6,4227.6,4222.77,4225.32,191,43,0
2026.06.10 00:24:00,4225.26,4225.6,4224.3,4225.05,174,43,0
2026.06.10 00:25:00,4225.07,4225.45,4221.49,4221.53,192,43,0
2026.06.10 00:26:00,4221.49,4222.1,4218.9,4221.13,199,43,0
2026.06.10 00:27:00,4221.11,4223.9,4219.45,4223.22,200,43,0
2026.06.10 00:28:00,4223.18,4224.77,4222.04,4224.6,195,43,0
2026.06.10 00:29:00,4224.28,4224.74,4217.96,4218.02,193,43,0
2026.06.10 00:30:00,4217.95,4218.87,4213.06,4215.54,206,43,0
2026.06.10 00:31:00,4215.47,4215.61,4213.76,4215.1,207,43,0
2026.06.10 00:32:00,4215.29,4215.36,4207.11,4208.29,216,43,0
2026.06.10 00:33:00,4208.45,4209.5,4206.94,4207.33,191,43,0
2026.06.10 00:34:00,4207.32,4209.05,4205.72,4206.19,195,43,0
2026.06.10 00:35:00,4205.95,4209.24,4205.6,4207.24,197,43,0
2026.06.10 00:36:00,4207.37,4207.37,4205.34,4205.5,197,43,0
2026.06.10 00:37:00,4205.51,4205.51,4201.84,4202.13,197,43,0
2026.06.10 00:38:00,4202.01,4209.3,4202.01,4208.37,215,43,0
2026.06.10 00:39:00,4208.37,4208.75,4205.95,4207.71,209,43,0
2026.06.10 00:40:00,4207.86,4208.24,4205.58,4206.03,192,43,0
2026.06.10 00:41:00,4206.1,4207.27,4204.65,4205.59,206,43,0
2026.06.10 00:42:00,4205.6,4206.01,4201.63,4203.18,211,43,0
2026.06.10 00:43:00,4203.03,4203.23,4200.03,4200.06,177,43,0
2026.06.10 00:44:00,4200.06,4204.33,4198.9,4204.19,204,43,0
2026.06.10 00:45:00,4204.73,4205.91,4202.9,4205.43,202,43,0
2026.06.10 00:46:00,4205.55,4205.85,4203.39,4203.39,192,43,0
2026.06.10 00:47:00,4203.38,4205.83,4202.73,4204.35,178,43,0
2026.06.10 00:48:00,4204.28,4204.54,4201.16,4201.29,176,43,0
2026.06.10 00:49:00,4201.05,4204.24,4199.76,4203.69,187,43,0
2026.06.10 00:50:00,4203.57,4205.17,4200.47,4201.53,197,43,0
2026.06.10 00:51:00,4201.45,4202.86,4200.59,4202.18,192,43,0
2026.06.10 00:52:00,4202.34,4206.18,4202.34,4205.7,191,43,0
2026.06.10 00:53:00,4205.74,4208.49,4204.82,4208.25,206,43,0
2026.06.10 00:54:00,4208.08,4208.47,4205.92,4207.31,195,43,0
2026.06.10 00:55:00,4207.34,4211.46,4207.3,4209.18,191,43,0
2026.06.10 00:56:00,4209.37,4212.7,4209.02,4212.08,178,43,0
2026.06.10 00:57:00,4211.99,4212.96,4210.31,4212.79,193,43,0
2026.06.10 00:58:00,4212.83,4218.43,4212.32,4218.28,208,43,0
2026.06.10 00:59:00,4218.3,4220.58,4216.76,4218.04,204,43,0
2026.06.10 01:00:00,4218.76,4218.76,4206.71,4214.4,225,43,0
2026.06.10 01:01:00,4214.28,4215.52,4202.9,4203.22,225,43,0
2026.06.10 01:02:00,4202.85,4207.38,4199.84,4202.82,220,43,0
2026.06.10 01:03:00,4202.78,4203.43,4197.33,4197.35,198,43,0
2026.06.10 01:04:00,4197.54,4199.98,4194.44,4194.44,220,43,0
2026.06.10 01:05:00,4194.47,4195.01,4187.66,4187.91,223,43,0
2026.06.10 01:06:00,4187.55,4198.16,4187.31,4197.73,232,43,0
2026.06.10 01:07:00,4197.93,4199.52,4193.02,4194.55,212,43,0
2026.06.10 01:08:00,4194.26,4198.26,4193.5,4197.12,213,43,0
2026.06.10 01:09:00,4196.99,4199.47,4194.33,4195.09,197,43,0
2026.06.10 01:10:00,4195.27,4196.44,4193.65,4196.13,202,43,0
2026.06.10 01:11:00,4196.12,4202.19,4196.06,4200.62,188,43,0
2026.06.10 01:12:00,4200.37,4204.17,4199.5,4203.67,224,43,0
2026.06.10 01:13:00,4203.71,4206.46,4203.29,4203.71,205,43,0
