time,open,high,low,close,tick_volume,spread,real_volume
2026.06.05 00:00:00,4461.53,4461.8,4460.13,4460.77,184,43,0
2026.06.05 00:01:00,4460.8,4463.87,4459.38,4460.78,199,43,0
2026.06.05 00:02:00,4460.62,4462.7,4460.62,4461.72,173,43,0
2026.06.05 00:03:00,4461.92,4463.23,4461.68,4462.03,198,43,0
2026.06.05 00:04:00,4462.2,4462.96,4461.87,4462.04,169,43,0
2026.06.05 00:05:00,4462.08,4464.91,4462.08,4463.47,170,43,0
2026.06.05 00:06:00,4463.5,4463.5,4461.76,4461.85,182,43,0
2026.06.05 00:07:00,4461.99,4462.27,4461.22,4461.28,204,43,0
2026.06.05 00:08:00,4461.29,4461.8,4460.72,4461.32,187,43,0
2026.06.05 00:09:00,4461.34,4461.68,4459.74,4461.14,237,43,0
2026.06.05 00:10:00,4461.24,4462.45,4461.24,4461.34,176,43,0
2026.06.05 00:11:00,4461.38,4461.51,4459.68,4460.25,180,43,0
2026.06.05 00:12:00,4460.24,4460.38,4454.24,4455.07,267,43,0
2026.06.05 00:13:00,4455.03,4456.48,4454.95,4455.95,173,43,0
2026.06.05 00:14:00,4455.97,4456.59,4454.64,4455.35,183,43,0
2026.06.05 00:15:00,4455.22,4457.5,4454.3,4454.99,189,43,0
2026.06.05 00:16:00,4454.71,4454.88,4452.31,4452.53,201,43,0
2026.06.05 00:17:00,4452.58,4454.14,4452.2,4453.16,198,43,0
2026.06.05 00:18:00,4453.17,4454.0,4452.64,4453.9,197,43,0
2026.06.05 00:19:00,4453.91,4454.11,4452.07,4452.25,238,43,0
2026.06.05 00:20:00,4452.37,4452.86,4450.53,4451.98,175,43,0
2026.06.05 00:21:00,4451.95,4452.86,4450.56,4452.67,211,43,0
2026.06.05 00:22:00,4452.59,4455.04,4452.04,4454.71,165,43,0
2026.06.05 00:23:00,4454.69,4455.42,4454.09,4454.89,175,43,0
2026.06.05 00:24:00,4454.9,4454.97,4452.61,4454.3,162,43,0
2026.06.05 00:25:00,4454.29,4455.4,4453.15,4455.36,165,43,0
2026.06.05 00:26:00,4455.37,4456.2,4454.49,4454.76,189,43,0
2026.06.05 00:27:00,4454.67,4456.31,4454.21,4454.22,161,43,0
2026.06.05 00:28:00,4454.03,4456.61,4453.81,4456.39,166,43,0
2026.06.05 00:29:00,4456.34,4457.56,4455.66,4457.44,188,43,0
2026.06.05 00:30:00,4457.4,4460.73,4456.12,4460.7,174,43,0
2026.06.05 00:31:00,4460.66,4460.79,4458.68,4459.24,186,43,0
2026.06.05 00:32:00,4459.26,4459.54,4458.22,4458.29,178,43,0
2026.06.05 00:33:00,4458.22,4460.65,4458.2,4459.66,143,43,0
2026.06.05 00:34:00,4459.64,4461.01,4459.14,4460.3,159,43,0
2026.06.05 00:35:00,4460.56,4463.16,4460.54,4462.61,166,43,0
2026.06.05 00:36:00,4462.82,4466.82,4462.81,4464.83,218,43,0
2026.06.05 00:37:00,4464.88,4464.89,4463.89,4464.4,184,43,0
2026.06.05 00:38:00,4464.4,4464.5,4461.86,4463.15,179,43,0
2026.06.05 00:39:00,4463.14,4464.11,4461.58,4464.09,177,43,0
2026.06.05 00:40:00,4464.13,4465.55,4463.86,4464.62,174,43,0
2026.06.05 00:41:00,4464.64,4466.19,4464.51,4464.81,162,43,0
2026.06.05 00:42:00,4464.83,4465.8,4464.36,4465.51,141,43,0
2026.06.05 00:43:00,4465.32,4465.35,4463.46,4463.88,150,43,0
2026.06.05 00:44:00,4463.92,4464.5,4462.77,4463.05,152,43,0
2026.06.05 00:45:00,4463.33,4464.7,4462.23,4464.59,179,43,0
2026.06.05 00:46:00,4464.47,4466.45,4463.64,4464.59,188,43,0
2026.06.05 00:47:00,4464.57,4464.88,4463.31,4463.46,177,43,0
2026.06.05 00:48:00,4463.41,4463.96,4463.02,4463.78,157,43,0
2026.06.05 00:49:00,4463.65,4463.83,4461.16,4461.36,183,43,0
2026.06.05 00:50:00,4461.24,4462.75,4460.75,4461.88,147,43,0
2026.06.05 00:51:00,4461.86,4462.53,4461.21,4462.28,139,43,0
2026.06.05 00:52:00,4462.16,4463.71,4461.22,4463.71,172,43,0
2026.06.05 00:53:00,4463.7,4465.13,4463.44,4464.84,170,43,0
2026.06.05 00:54:00,4464.81,4465.58,4464.73,4465.05,175,43,0
2026.06.05 00:55:00,4465.02,4465.02,4463.07,4463.5,185,43,0
2026.06.05 00:56:00,4463.5,4464.02,4462.85,4463.04,163,43,0
2026.06.05 00:57:00,4463.01,4464.38,4462.61,4462.87,187,43,0
2026.06.05 00:58:00,4462.92,4463.41,4462.3,4462.78,164,43,0
2026.06.05 00:59:00,4462.73,4462.73,4458.43,4459.28,217,43,0
2026.06.05 01:00:00,4459.16,4460.6,4452.78,4457.04,216,43,0
2026.06.05 01:01:00,4456.96,4461.28,4456.12,4458.89,218,43,0
2026.06.05 01:02:00,4459.67,4460.83,4457.54,4460.51,199,43,0
2026.06.05 01:03:00,4460.45,4464.77,4459.6,4463.37,202,43,0
2026.06.05 01:04:00,4462.54,4466.89,4462.41,4466.24,220,43,0
2026.06.05 01:05:00,4466.1,4469.95,4465.31,4468.25,203,43,0
2026.06.05 01:06:00,4468.15,4468.33,4464.56,4464.86,211,43,0
2026.06.05 01:07:00,4464.93,4467.44,4464.21,4464.96,231,43,0
2026.06.05 01:08:00,4464.93,4466.13,4463.31,4465.25,204,43,0
2026.06.05 01:09:00,4465.11,4467.11,4464.25,4464.5,209,43,0
2026.06.05 01:10:00,4464.45,4465.13,4463.22,4463.22,194,43,0
2026.06.05 01:11:00,4463.25,4464.12,4461.96,4463.43,225,43,0
2026.06.05 01:12:00,4463.53,4463.96,4462.12,4463.5,232,43,0
2026.06.05 01:13:00,4463.5,4463.63,4460.63,4461.64,249,43,0
2026.06.05 01:14:00,4461.63,4461.63,4459.77,4460.26,216,43,0
2026.06.05 01:15:00,4459.94,4463.49,4459.54,4463.21,229,43,0
2026.06.05 01:16:00,4463.2,4463.95,4462.22,4462.61,217,43,0
2026.06.05 01:17:00,4462.27,4463.58,4460.79,4460.79,195,43,0
2026.06.05 01:18:00,4460.61,4460.96,4457.63,4460.0,203,43,0
2026.06.05 01:19:00,4459.96,4464.87,4459.91,4463.13,192,43,0
2026.06.05 01:20:00,4463.08,4463.8,4461.9,4462.04,207,43,0
2026.06.05 01:21:00,4462.13,4462.48,4457.83,4458.78,225,43,0
2026.06.05 01:22:00,4458.77,4458.77,4454.22,4456.42,222,43,0
2026.06.05 01:23:00,4456.39,4457.78,4455.87,4456.12,195,43,0
2026.06.05 01:24:00,4455.96,4457.28,4453.98,4455.19,218,43,0
2026.06.05 01:25:00,4454.81,4455.55,4451.4,4451.4,203,43,0
2026.06.05 01:26:00,4451.18,4451.58,4449.29,4449.65,199,43,0
2026.06.05 01:27:00,4449.68,4454.66,4449.68,4454.48,189,43,0
2026.06.05 01:28:00,4454.5,4457.52,4454.5,4457.03,195,43,0
2026.06.05 01:29:00,4457.01,4459.49,4456.95,4458.58,186,43,0
2026.06.05 01:30:00,4458.75,4459.64,4457.06,4457.13,200,43,0
