time,open,high,low,close,tick_volume,spread,real_volume
2026.06.04 00:00:00,4457.17,4462.78,4455.0,4461.57,214,43,0
2026.06.04 00:01:00,4461.66,4462.82,4460.61,4461.81,193,43,0
2026.06.04 00:02:00,4461.81,4464.83,4461.35,4461.84,203,43,0
2026.06.04 00:03:00,4461.74,4461.99,4458.08,4458.51,190,43,0
2026.06.04 00:04:00,4458.49,4460.34,4457.88,4460.06,199,43,0
2026.06.04 00:05:00,4460.05,4461.83,4459.19,4459.39,182,43,0
2026.06.04 00:06:00,4459.58,4459.58,4457.52,4458.0,181,43,0
2026.06.04 00:07:00,4457.98,4458.74,4455.56,4455.64,200,43,0
2026.06.04 00:08:00,4455.58,4456.9,4455.53,4456.04,175,43,0
2026.06.04 00:09:00,4455.96,4456.55,4455.74,4456.2,211,43,0
2026.06.04 00:10:00,4456.22,4456.69,4454.2,4455.23,189,43,0
2026.06.04 00:11:00,4455.26,4457.07,4454.29,4456.29,198,43,0
2026.06.04 00:12:00,4456.33,4457.41,4455.98,4456.57,205,43,0
2026.06.04 00:13:00,4456.46,4456.53,4453.42,4454.03,209,43,0
2026.06.04 00:14:00,4454.02,4454.41,4453.02,4453.33,225,43,0
2026.06.04 00:15:00,4453.37,4453.85,4450.0,4451.55,186,43,0
2026.06.04 00:16:00,4451.53,4453.3,4450.89,4453.3,184,43,0
2026.06.04 00:17:00,4453.43,4456.38,4452.82,4455.51,193,43,0
2026.06.04 00:18:00,4455.65,4456.48,4455.07,4456.24,158,43,0
2026.06.04 00:19:00,4456.36,4456.44,4455.16,4455.23,215,43,0
2026.06.04 00:20:00,4455.28,4455.89,4454.04,4454.45,172,43,0
2026.06.04 00:21:00,4454.46,4454.71,4451.56,4452.02,193,43,0
2026.06.04 00:22:00,4451.8,4451.94,4448.72,4449.9,184,43,0
2026.06.04 00:23:00,4449.92,4451.08,4449.41,4451.0,167,43,0
2026.06.04 00:24:00,4450.92,4451.6,4449.9,4449.98,161,43,0
2026.06.04 00:25:00,4449.67,4450.32,4448.77,4449.44,178,43,0
2026.06.04 00:26:00,4449.49,4450.67,4447.58,4448.87,175,43,0
